news_date,prediction_date,news_count,predicted_urea_strategy,predicted_dap_strategy,predicted_mop_strategy,latency_sec,token_usage_total,token_usage,actual_urea_strategy,urea_strategy_match,actual_dap_strategy,dap_strategy_match,actual_mop_strategy,mop_strategy_match,urea_return_pct,urea_predicted_pnl,urea_actual_pnl,dap_return_pct,dap_predicted_pnl,dap_actual_pnl,mop_return_pct,mop_predicted_pnl,mop_actual_pnl,total_predicted_pnl,sum_predicted_pnl,total_actual_pnl,sum_actual_pnl
2020-07-26,2020-07-27,0,buy,buy,buy,0.0,0,{},volatility,False,buy,True,buy,True,-0.1291,-0.0012909888974954598,0.0,4.157,0.04156967076820761,0.04156967076820761,4.4419,0.04441887226697361,0.04441887226697361,0.08469755413768576,0.08469755413768576,0.08598854303518122,0.08598854303518122
2020-07-27,2020-07-28,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-07-28,2020-07-29,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-07-29,2020-07-30,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-07-30,2020-07-31,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-07-31,2020-08-01,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-01,2020-08-02,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-02,2020-08-03,0,buy,buy,buy,0.0,0,{},volatility,False,sell,False,sell,False,-0.3878,-0.003877973112719757,0.0,-2.2669,-0.022669220945082946,0.022669220945082946,-2.7545,-0.027545174085500168,0.027545174085500168,-0.05409236814330287,-0.05409236814330287,0.050214395030583114,0.050214395030583114
2020-08-03,2020-08-04,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-04,2020-08-05,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-05,2020-08-06,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-06,2020-08-07,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-07,2020-08-08,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-08,2020-08-09,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-09,2020-08-10,0,buy,buy,buy,0.0,0,{},volatility,False,sell,False,buy,True,1.4534,0.014534129249935024,0.0,-3.1362,-0.03136229990199291,0.03136229990199291,2.9458,0.029458418309540102,0.029458418309540102,0.012630247657482219,0.012630247657482219,0.06082071821153301,0.06082071821153301
2020-08-10,2020-08-11,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-11,2020-08-12,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-12,2020-08-13,1,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-13,2020-08-14,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-14,2020-08-15,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-15,2020-08-16,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-16,2020-08-17,0,volatility,volatility,buy,0.0,0,{},volatility,True,buy,False,buy,True,0.7675,0.0,0.0,2.3272,0.0,0.023271500843170312,3.2578,0.032577591899625835,0.032577591899625835,0.032577591899625835,0.032577591899625835,0.05584909274279615,0.05584909274279615
2020-08-17,2020-08-18,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-18,2020-08-19,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-19,2020-08-20,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-20,2020-08-21,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-21,2020-08-22,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-22,2020-08-23,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-23,2020-08-24,0,sell,sell,sell,0.0,0,{},volatility,False,sell,True,sell,True,-0.5585,0.005585173902005525,0.0,-3.675,0.03675016479894522,0.03675016479894522,-2.8779,0.028778512044340232,0.028778512044340232,0.07111385074529097,0.07111385074529097,0.06552867684328545,0.06552867684328545
2020-08-24,2020-08-25,1,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-25,2020-08-26,0,sell,sell,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-26,2020-08-27,1,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-27,2020-08-28,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-28,2020-08-29,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-29,2020-08-30,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-08-30,2020-08-31,0,volatility,sell,volatility,0.0,0,{},buy,False,buy,False,volatility,True,4.7996,0.0,0.047995915241256126,8.6741,-0.08674080410607354,0.08674080410607354,-1.2072,0.0,0.0,-0.08674080410607354,-0.08674080410607354,0.13473671934732967,0.13473671934732967
2020-08-31,2020-09-01,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-01,2020-09-02,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-02,2020-09-03,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-03,2020-09-04,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-04,2020-09-05,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-05,2020-09-06,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-06,2020-09-07,0,volatility,sell,volatility,0.0,0,{},sell,False,sell,True,volatility,True,-5.7491,0.0,0.057490864799025654,-5.5101,0.055100755667506274,0.055100755667506274,1.7552,0.0,0.0,0.055100755667506274,0.055100755667506274,0.11259162046653193,0.11259162046653193
2020-09-07,2020-09-08,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-08,2020-09-09,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-09,2020-09-10,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-10,2020-09-11,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-11,2020-09-12,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-12,2020-09-13,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-13,2020-09-14,0,volatility,sell,volatility,0.0,0,{},buy,False,volatility,False,buy,False,2.2228,0.0,0.022227965882657186,-0.8164,0.008163945351549629,0.0,3.9083,0.0,0.03908296943231426,0.008163945351549629,0.008163945351549629,0.06131093531497145,0.06131093531497145
2020-09-14,2020-09-15,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-15,2020-09-16,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-16,2020-09-17,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-17,2020-09-18,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-18,2020-09-19,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-19,2020-09-20,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-20,2020-09-21,0,volatility,sell,volatility,0.0,0,{},volatility,True,sell,True,volatility,True,-1.7193,0.0,0.0,-4.0148,0.04014782462623878,0.04014782462623878,-0.1051,0.0,0.0,0.04014782462623878,0.04014782462623878,0.04014782462623878,0.04014782462623878
2020-09-21,2020-09-22,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-22,2020-09-23,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-23,2020-09-24,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-24,2020-09-25,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-25,2020-09-26,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-26,2020-09-27,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-27,2020-09-28,0,volatility,sell,volatility,0.0,0,{},sell,False,volatility,False,sell,False,-3.4731,0.0,0.03473115513249292,1.5576,-0.015575778788939454,0.0,-5.2377,0.0,0.052376945729911584,-0.015575778788939454,-0.015575778788939454,0.0871081008624045,0.0871081008624045
2020-09-28,2020-09-29,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-29,2020-09-30,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-09-30,2020-10-01,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-01,2020-10-02,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-02,2020-10-03,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-03,2020-10-04,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-04,2020-10-05,0,volatility,sell,volatility,0.0,0,{},buy,False,volatility,False,buy,False,9.2484,0.0,0.09248400852878458,-1.1029,0.011028778218162949,0.0,5.1276,0.0,0.051276359600443966,0.011028778218162949,0.011028778218162949,0.14376036812922854,0.14376036812922854
2020-10-05,2020-10-06,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-06,2020-10-07,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-07,2020-10-08,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-08,2020-10-09,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-09,2020-10-10,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-10,2020-10-11,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-11,2020-10-12,0,volatility,sell,volatility,0.0,0,{},sell,False,sell,True,buy,False,-7.3189,0.0,0.07318858258111738,-8.1722,0.08172155427774874,0.08172155427774874,4.8775,0.0,0.04877533783783772,0.08172155427774874,0.08172155427774874,0.20368547469670384,0.20368547469670384
2020-10-12,2020-10-13,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-13,2020-10-14,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-14,2020-10-15,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-15,2020-10-16,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-16,2020-10-17,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-17,2020-10-18,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-18,2020-10-19,0,volatility,sell,volatility,0.0,0,{},buy,False,buy,False,sell,False,3.0008,0.0,0.030007896814951307,6.0721,-0.06072106261859589,0.06072106261859589,-6.0399,0.0,0.06039863096436482,-0.06072106261859589,-0.06072106261859589,0.15112759039791201,0.15112759039791201
2020-10-19,2020-10-20,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-20,2020-10-21,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-21,2020-10-22,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-22,2020-10-23,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-23,2020-10-24,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-24,2020-10-25,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-25,2020-10-26,0,volatility,sell,volatility,0.0,0,{},sell,False,volatility,False,sell,False,-2.3256,0.0,0.023255813953488413,1.4311,-0.014311270125223707,0.0,-7.2209,0.0,0.07220912791943435,-0.014311270125223707,-0.014311270125223707,0.09546494187292276,0.09546494187292276
2020-10-26,2020-10-27,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-27,2020-10-28,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-28,2020-10-29,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-29,2020-10-30,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-30,2020-10-31,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-10-31,2020-11-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-01,2020-11-02,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,buy,False,2.1193,0.0,0.021193092621664134,-1.8695,0.0,0.0,4.2263,0.0,0.04226327944572761,0.0,0.0,0.06345637206739174,0.06345637206739174
2020-11-02,2020-11-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-03,2020-11-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-04,2020-11-05,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-05,2020-11-06,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-06,2020-11-07,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-07,2020-11-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-08,2020-11-09,0,volatility,volatility,volatility,0.0,0,{},sell,False,sell,False,buy,False,-10.1973,0.0,0.10197284140404816,-7.3868,0.0,0.07386772106398276,3.4567,0.0,0.034566807001994215,0.0,0.0,0.21040736947002514,0.21040736947002514
2020-11-09,2020-11-10,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-10,2020-11-11,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-11,2020-11-12,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-12,2020-11-13,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-13,2020-11-14,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-14,2020-11-15,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-15,2020-11-16,0,volatility,volatility,volatility,0.0,0,{},buy,False,buy,False,buy,False,3.8516,0.0,0.03851640513552068,3.8424,0.0,0.03842421890161085,2.1418,0.0,0.021417862497322693,0.0,0.0,0.09835848653445423,0.09835848653445423
2020-11-16,2020-11-17,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-17,2020-11-18,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-18,2020-11-19,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-19,2020-11-20,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-20,2020-11-21,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-21,2020-11-22,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-22,2020-11-23,0,volatility,volatility,volatility,0.0,0,{},sell,False,sell,False,sell,False,-3.0495,0.0,0.030494505494505608,-2.3547,0.0,0.02354700056064296,-6.0809,0.0,0.06080939400293561,0.0,0.0,0.11485090005808418,0.11485090005808418
2020-11-23,2020-11-24,1,volatility,volatility,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-24,2020-11-25,1,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-25,2020-11-26,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-26,2020-11-27,0,volatility,sell,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-27,2020-11-28,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-28,2020-11-29,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-11-29,2020-11-30,0,volatility,volatility,volatility,0.0,0,{},buy,False,volatility,True,sell,False,13.8283,0.0,0.13828279965996026,1.9713,0.0,0.0,-4.7332,0.0,0.04733199374860453,0.0,0.0,0.1856147934085648,0.1856147934085648
2020-11-30,2020-12-01,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-01,2020-12-02,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-02,2020-12-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-03,2020-12-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-04,2020-12-05,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-05,2020-12-06,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-06,2020-12-07,0,volatility,volatility,volatility,0.0,0,{},volatility,True,volatility,True,buy,False,0.5975,0.0,0.0,-0.5631,0.0,0.0,4.6168,0.0,0.04616826810405428,0.0,0.0,0.04616826810405428,0.04616826810405428
2020-12-07,2020-12-08,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-08,2020-12-09,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-09,2020-12-10,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-10,2020-12-11,1,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-11,2020-12-12,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-12,2020-12-13,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-13,2020-12-14,0,buy,buy,buy,0.0,0,{},sell,False,buy,True,buy,True,-5.7412,-0.05741153179905978,0.05741153179905978,11.0419,0.11041902604756504,0.11041902604756504,5.4435,0.05443548387096775,0.05443548387096775,0.10744297811947301,0.10744297811947301,0.22226604171759257,0.22226604171759257
2020-12-14,2020-12-15,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-15,2020-12-16,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-16,2020-12-17,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-17,2020-12-18,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-18,2020-12-19,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-19,2020-12-20,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-20,2020-12-21,0,buy,buy,buy,0.0,0,{},sell,False,buy,True,sell,False,-5.802,-0.05802047781569952,0.05802047781569952,3.4676,0.03467618561958208,0.03467618561958208,-5.8636,-0.05863607393244097,0.05863607393244097,-0.08198036612855841,-0.08198036612855841,0.15133273736772257,0.15133273736772257
2020-12-21,2020-12-22,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-22,2020-12-23,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-23,2020-12-24,0,buy,buy,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-24,2020-12-25,1,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-25,2020-12-26,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-26,2020-12-27,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-27,2020-12-28,0,volatility,volatility,buy,0.0,0,{},volatility,True,sell,False,buy,True,0.3623,0.0,0.0,-3.1707,0.0,0.03170691637916878,4.6265,0.04626495147822163,0.04626495147822163,0.04626495147822163,0.04626495147822163,0.07797186785739041,0.07797186785739041
2020-12-28,2020-12-29,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-29,2020-12-30,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-30,2020-12-31,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2020-12-31,2021-01-01,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-01,2021-01-02,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-02,2021-01-03,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-03,2021-01-04,0,volatility,volatility,buy,0.0,0,{},buy,False,volatility,True,sell,False,7.1647,0.0,0.07164676478755894,0.9501,0.0,0.0,-4.1846,-0.04184641932700606,0.04184641932700606,-0.04184641932700606,-0.04184641932700606,0.113493184114565,0.113493184114565
2021-01-04,2021-01-05,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-05,2021-01-06,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-06,2021-01-07,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-07,2021-01-08,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-08,2021-01-09,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-09,2021-01-10,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-10,2021-01-11,0,volatility,volatility,buy,0.0,0,{},sell,False,volatility,True,buy,True,-2.1249,0.0,0.02124902824565944,0.5378,0.0,0.0,2.769,0.027690229626294416,0.027690229626294416,0.027690229626294416,0.027690229626294416,0.048939257871953856,0.048939257871953856
2021-01-11,2021-01-12,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-12,2021-01-13,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-13,2021-01-14,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-14,2021-01-15,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-15,2021-01-16,2,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-16,2021-01-17,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-17,2021-01-18,0,volatility,volatility,volatility,0.0,0,{},buy,False,buy,False,buy,False,2.8859,0.0,0.02885888271114645,2.7248,0.0,0.027248411902373704,13.1654,0.0,0.13165388828039437,0.0,0.0,0.18776118289391452,0.18776118289391452
2021-01-18,2021-01-19,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-19,2021-01-20,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-20,2021-01-21,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-21,2021-01-22,1,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-22,2021-01-23,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-23,2021-01-24,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-24,2021-01-25,0,volatility,volatility,buy,0.0,0,{},buy,False,volatility,True,buy,True,4.5033,0.0,0.0450334534225425,-0.9113,0.0,0.0,4.8006,0.04800619434765774,0.04800619434765774,0.04800619434765774,0.04800619434765774,0.09303964777020024,0.09303964777020024
2021-01-25,2021-01-26,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-26,2021-01-27,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-27,2021-01-28,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-28,2021-01-29,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-29,2021-01-30,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-30,2021-01-31,0,volatility,volatility,buy,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-01-31,2021-02-01,0,volatility,volatility,buy,0.0,0,{},volatility,True,volatility,True,sell,False,-1.2066,0.0,0.0,1.3138,0.0,0.0,-10.8977,-0.10897672700406358,0.10897672700406358,-0.10897672700406358,-0.10897672700406358,0.10897672700406358,0.10897672700406358
2021-02-01,2021-02-02,1,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-02,2021-02-03,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-03,2021-02-04,0,volatility,volatility,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-04,2021-02-05,1,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-05,2021-02-06,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-06,2021-02-07,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-07,2021-02-08,0,volatility,buy,volatility,0.0,0,{},sell,False,buy,True,volatility,True,-3.5145,0.0,0.035144566301096636,2.4477,0.024477224833846734,0.024477224833846734,-0.2073,0.0,0.0,0.024477224833846734,0.024477224833846734,0.05962179113494337,0.05962179113494337
2021-02-08,2021-02-09,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-09,2021-02-10,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-10,2021-02-11,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-11,2021-02-12,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-12,2021-02-13,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-13,2021-02-14,0,volatility,buy,volatility,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-14,2021-02-15,0,volatility,buy,volatility,0.0,0,{},volatility,True,volatility,False,volatility,True,-1.6792,0.0,0.0,-1.1709,-0.011708860759493622,0.0,1.7449,0.0,0.0,-0.011708860759493622,-0.011708860759493622,0.0,0.0
2021-02-15,2021-02-16,1,volatility,buy,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
2021-02-16,2021-02-17,0,volatility,buy,sell,0.0,0,{},,,,,,,,,,,,,,,,,,,
